Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
70	1	0	0	80	1793	2043	0	0	2043	1793	80	1	0	0	0	0	3917	13,2	1
82	2	2	2422	4	4	3	2	4	2422	4	4	4	3	2	2	2	2443	2,7	0
82	4	5	1622	9	9	10	1	2	1622	10	9	9	5	4	2	1	1662	8,6	0
57	4	243	2833	172	57	10	5	4	2833	243	172	57	10	5	4	4	3328	1,7	1
57	495	719	238	45	13	5	3	2	719	495	238	45	13	5	3	2	1520	2,2	0
84	0	0	1341	0	0	0	0	0	1341	0	0	0	0	0	0	0	1341	1,7	0
57	2	0	0	0	2	2458	403	1	2458	403	2	2	1	0	0	0	2866	12,1	1
70	0	0	1	2258	1157	0	0	0	2258	1157	1	0	0	0	0	0	3416	18,8	1
85	4	1	2360	5	6	11	8	1	2360	11	8	6	5	4	1	1	2396	1	0
85	1	0	1276	0	0	0	0	0	1276	1	0	0	0	0	0	0	1277	1,1	0
85	5	9	1916	7	13	13	5	6	1916	13	13	9	7	6	5	5	1974	1,3	0
85	3	0	1241	7	0	0	0	1	1241	7	3	1	0	0	0	0	1252	1,1	0
85	4	4	2001	6	1	1	2	1	2001	6	4	4	2	1	1	1	2020	1,1	0
85	4	4	1218	0	6	0	5	0	1218	6	5	4	4	0	0	0	1237	5	0
85	1	6	628	0	6	7	0	0	628	7	6	6	1	0	0	0	648	5,8	0
57	2	3	3	4	5	65	584	1440	1440	584	65	5	4	3	3	2	2106	30,6	1
86	8	0	600	0	9	2	5	3	600	9	8	5	3	2	0	0	627	1,1	0
86	2	3	2215	4	4	6	3	2	2215	6	4	4	3	3	2	2	2239	1,4	0
70	0	0	0	0	1923	4665	460	0	4665	1923	460	0	0	0	0	0	7048	6,2	1
86	0	0	689	4	2	0	0	0	689	4	2	0	0	0	0	0	695	2,1	0
86	4	7	6274	5	7	4	4	4	6274	7	7	5	4	4	4	4	6309	9	0
71	0	3	4	6	2	2	3325	186	3325	186	6	4	3	2	2	0	3528	3,6	1
71	0	0	80	4692	2181	0	0	1	4692	2181	80	1	0	0	0	0	6954	16,1	1
86	3	4	2329	6	6	6	3	4	2329	6	6	6	4	4	3	3	2361	2,8	0
87	4	0	619	2	0	0	0	2	619	4	2	2	0	0	0	0	627	2,1	0
87	11	1	2392	4	7	8	5	10	2392	11	10	8	7	5	4	1	2438	8,4	0
57	0	1	4	5	1	82	1752	1	1752	82	5	4	1	1	1	0	1846	3,9	1
86	15	0	1867	0	8	10	1	8	1867	15	10	8	8	1	0	0	1909	11,2	0
70	5	3	1	0	0	2988	1268	0	2988	1268	5	3	1	0	0	0	4265	34,3	1
57	4	6	7	1050	2336	6	4	4	2336	1050	7	6	6	4	4	4	3417	16,3	1
89	5	6	1385	11	9	9	9	8	1385	11	9	9	9	8	6	5	1442	2	0
88	2	2	629	7	11	0	0	4	629	11	7	4	2	2	0	0	655	1,1	0
88	3	4	689	6	0	10	6	5	689	10	6	6	5	4	3	0	723	1	0
88	4	3	3872	14	2	11	6	9	3872	14	11	9	6	4	3	2	3921	1	0
87	5	2	1326	0	10	3	12	0	1326	12	10	5	3	2	0	0	1358	3,5	0
57	2	226	1754	50	25	14	4	2	1754	226	50	25	14	4	2	2	2077	13,4	1
85	5	2	1995	7	13	5	2	3	1995	13	7	5	5	3	2	2	2032	1	0
85	4	5	1380	4	4	3	0	5	1380	5	5	4	4	4	3	0	1405	1	0
85	1	5	2321	7	4	7	5	4	2321	7	7	5	5	4	4	1	2354	1	0
85	0	0	682	3	6	0	3	0	682	6	3	3	0	0	0	0	694	1	0
85	3	3	2698	0	4	3	3	2	2698	4	3	3	3	3	2	0	2716	16,2	0
57	0	0	266	873	1447	1479	1029	15	1479	1447	1029	873	266	15	0	0	5109	1,5	0
57	4	9	7	1	5	2211	1	0	2211	9	7	5	4	1	1	0	2238	24,9	1
71	0	0	2512	3046	66	0	0	0	3046	2512	66	0	0	0	0	0	5624	8,8	1
84	0	161	3416	43	0	0	0	0	3416	161	43	0	0	0	0	0	3620	120,4	0
70	1	3	3	3	0	0	2180	225	2180	225	3	3	3	1	0	0	2415	5,2	1
70	0	0	179	1542	2718	2070	159	0	2718	2070	1542	179	159	0	0	0	6668	11,4	0
57	2	2	3	2	301	973	790	13	973	790	301	13	3	2	2	2	2086	32,4	0
70	2	2	1	0	2701	277	0	0	2701	277	2	2	1	0	0	0	2983	54,3	1
57	4	3	3	0	3336	1	3	2	3336	4	3	3	3	2	1	0	3352	32,9	1
70	0	1	14	25	297	2731	2044	260	2731	2044	297	260	25	14	1	0	5372	24,1	1
56	2	1	618	2156	353	3	7	7	2156	618	353	7	7	3	2	1	3147	118,1	1
71	0	0	0	771	3215	647	0	0	3215	771	647	0	0	0	0	0	4633	18,7	1
70	0	0	0	2584	2379	0	0	0	2584	2379	0	0	0	0	0	0	4963	20,5	1
81	0	0	0	0	0	415	3170	0	3170	415	0	0	0	0	0	0	3585	17,9	1
70	5	6	6	0	485	2664	1005	0	2664	1005	485	6	6	5	0	0	4171	2,5	1
85	0	0	0	0	1874	0	0	0	1874	0	0	0	0	0	0	0	1874	1007,8	1
70	0	0	0	86	2500	369	0	0	2500	369	86	0	0	0	0	0	2955	14,5	1
68	3	1	1	159	2593	2	0	0	2593	159	3	2	1	1	0	0	2759	2,6	1
69	0	0	0	1	53	1846	2983	0	2983	1846	53	1	0	0	0	0	4883	3,5	1
69	0	0	48	2063	1309	0	0	0	2063	1309	48	0	0	0	0	0	3420	6,5	1
69	0	0	112	3979	1477	0	0	0	3979	1477	112	0	0	0	0	0	5568	14	1
70	0	0	3	0	0	6	2105	0	2105	6	3	0	0	0	0	0	2114	8,7	1
70	0	0	2337	3250	1988	0	0	0	3250	2337	1988	0	0	0	0	0	7575	20,7	1
58	246	648	1397	233	160	57	9	5	1397	648	246	233	160	57	9	5	2755	36,4	0
70	968	2848	805	129	98	52	42	44	2848	968	805	129	98	52	44	42	4986	6,3	0
70	1027	2904	672	116	84	51	41	43	2904	1027	672	116	84	51	43	41	4938	2,4	0
70	813	2712	667	89	54	38	37	23	2712	813	667	89	54	38	37	23	4433	2	0
70	776	2650	633	88	50	33	32	23	2650	776	633	88	50	33	32	23	4285	1,7	0
70	715	2766	706	84	59	36	28	26	2766	715	706	84	59	36	28	26	4420	1,5	0
70	878	2890	670	124	87	45	39	26	2890	878	670	124	87	45	39	26	4759	17,8	0
59	0	0	0	55	2840	2435	232	65	2840	2435	232	65	55	0	0	0	5627	45,6	0
70	778	2875	699	137	96	43	34	23	2875	778	699	137	96	43	34	23	4685	4,5	0
70	36	3248	1990	37	7	9	13	15	3248	1990	37	36	15	13	9	7	5355	1,6	0
70	851	2787	679	108	75	41	38	26	2787	851	679	108	75	41	38	26	4605	1,9	0
70	906	2759	740	135	100	43	35	28	2759	906	740	135	100	43	35	28	4746	1,6	0
70	904	2230	167	73	50	19	13	9	2230	904	167	73	50	19	13	9	3465	10,5	0
70	1	0	2798	1756	0	0	0	0	2798	1756	1	0	0	0	0	0	4555	2,4	1
70	2	2	0	0	0	1653	3217	0	3217	1653	2	2	0	0	0	0	4874	1,2	1
70	464	2368	309	74	53	19	13	9	2368	464	309	74	53	19	13	9	3309	43,8	0
60	25	116	366	508	663	1051	1369	529	1369	1051	663	529	508	366	116	25	4627	33,7	0
70	2	2	0	0	1	1526	153	0	1526	153	2	2	1	0	0	0	1684	1,7	1
70	2	2	1	0	681	1382	0	1	1382	681	2	2	1	1	0	0	2069	2,7	1
70	3	5	9	8	922	2797	0	4	2797	922	9	8	5	4	3	0	3748	4,3	1
60	204	1174	1387	1678	1095	604	120	26	1678	1387	1174	1095	604	204	120	26	6288	22,3	0
70	0	0	0	2378	3097	10	0	0	3097	2378	10	0	0	0	0	0	5485	50,4	1
60	3	0	2	0	0	650	875	0	875	650	3	2	0	0	0	0	1530	8,6	1
60	1160	57	0	0	0	0	6	2	1160	57	6	2	0	0	0	0	1225	26	1
70	771	2243	311	16	9	7	7	4	2243	771	311	16	9	7	7	4	3368	4,4	0
70	875	1970	76	0	1	2	1	3	1970	875	76	3	2	1	1	0	2928	948,8	0
60	0	0	0	0	1890	4741	533	14	4741	1890	533	14	0	0	0	0	7178	38	1
61	0	0	0	1826	0	0	1	1	1826	1	1	0	0	0	0	0	1828	942	1
89	4	4	3	6	227	1781	2688	1638	2688	1781	1638	227	6	4	4	3	6351	165,3	1
87	0	4	15	461	1832	1085	0	0	1832	1085	461	15	4	0	0	0	3397	98,3	1
69	600	2248	175	17	14	7	6	3	2248	600	175	17	14	7	6	3	3070	189,2	0
59	4	2	3	3	319	1496	1	3	1496	319	4	3	3	3	2	1	1831	105,3	1
85	0	0	607	87	0	0	0	0	607	87	0	0	0	0	0	0	694	1194,3	0
59	11	802	2561	0	0	0	1	2	2561	802	11	2	1	0	0	0	3377	140,4	1
68	325	2251	320	27	18	14	14	8	2251	325	320	27	18	14	14	8	2977	13,9	0
68	216	2157	191	14	8	8	7	5	2157	216	191	14	8	8	7	5	2606	13	0
68	432	2407	401	15	11	10	8	6	2407	432	401	15	11	10	8	6	3290	12,1	0
68	466	2373	557	11	10	8	5	5	2373	557	466	11	10	8	5	5	3435	5,5	0
68	566	2376	543	15	14	11	9	5	2376	566	543	15	14	11	9	5	3539	3	0
68	419	2368	647	13	11	7	6	5	2368	647	419	13	11	7	6	5	3476	2,8	0
68	478	2334	509	7	7	5	5	3	2334	509	478	7	7	5	5	3	3348	2,6	0
68	413	2399	599	8	8	7	6	4	2399	599	413	8	8	7	6	4	3444	2,1	0
68	332	2287	619	6	6	5	4	4	2287	619	332	6	6	5	4	4	3263	1,9	0
68	431	2358	555	7	8	6	5	4	2358	555	431	8	7	6	5	4	3374	2,1	0
68	493	2397	556	7	9	5	5	3	2397	556	493	9	7	5	5	3	3475	1,8	0
68	426	2404	543	9	8	8	7	5	2404	543	426	9	8	8	7	5	3410	1,4	0
68	367	2307	550	6	5	6	5	3	2307	550	367	6	6	5	5	3	3249	1,4	0
68	450	2397	543	4	6	4	5	3	2397	543	450	6	5	4	4	3	3412	1,3	0
68	420	2378	568	5	5	4	4	2	2378	568	420	5	5	4	4	2	3386	1,4	0
68	422	2334	519	7	8	7	6	4	2334	519	422	8	7	7	6	4	3307	1,6	0
68	378	2354	519	4	4	5	3	3	2354	519	378	5	4	4	3	3	3270	1,8	0
68	314	2373	514	1	5	4	4	3	2373	514	314	5	4	4	3	1	3218	2,8	0
68	281	2372	453	2	6	3	4	2	2372	453	281	6	4	3	2	2	3123	2,7	0
68	197	2170	325	4	4	5	2	3	2170	325	197	5	4	4	3	2	2710	4,6	0
68	151	2225	203	1	3	4	3	2	2225	203	151	4	3	3	2	1	2592	27,4	0
59	1	2	2	2	4	628	2632	1158	2632	1158	628	4	2	2	2	1	4429	33	1
68	2	0	31	4275	0	1	2	1	4275	31	2	2	1	1	0	0	4312	42,9	0
59	4	4	0	0	61	3063	5	3	3063	61	5	4	4	3	0	0	3140	168	1
68	117	2203	225	4	4	5	4	3	2203	225	117	5	4	4	4	3	2565	38,2	0
68	136	2166	266	12	8	7	4	3	2166	266	136	12	8	7	4	3	2602	17,8	0
68	169	2152	310	17	13	9	9	5	2152	310	169	17	13	9	9	5	2684	6,8	0
68	221	2296	367	11	8	6	6	3	2296	367	221	11	8	6	6	3	2918	5,1	0
68	219	2244	363	8	7	7	4	3	2244	363	219	8	7	7	4	3	2855	8,6	0
68	334	2358	465	3	6	4	4	2	2358	465	334	6	4	4	3	2	3176	3,3	0
68	332	2307	481	2	5	5	3	3	2307	481	332	5	5	3	3	2	3138	2,1	0
68	336	2334	494	2	5	5	4	3	2334	494	336	5	5	4	3	2	3183	1,5	0
68	341	2310	502	2	3	5	3	3	2310	502	341	5	3	3	3	2	3169	1,2	0
68	334	2259	485	4	4	5	5	3	2259	485	334	5	5	4	4	3	3099	1,6	0
68	291	2256	498	3	4	5	4	3	2256	498	291	5	4	4	3	3	3064	1,3	0
68	335	2255	478	2	4	5	5	3	2255	478	335	5	5	4	3	2	3087	1,2	0
68	296	2265	466	2	3	5	4	2	2265	466	296	5	4	3	2	2	3043	1,1	0
68	299	2289	461	1	3	5	4	4	2289	461	299	5	4	4	3	1	3066	1	0
68	282	2250	476	1	5	4	4	2	2250	476	282	5	4	4	2	1	3024	1,5	0
68	272	2221	506	1	4	4	4	3	2221	506	272	4	4	4	3	1	3015	1,4	0
68	280	2284	491	2	4	5	4	3	2284	491	280	5	4	4	3	2	3073	1,3	0
68	247	2321	388	2	4	4	4	3	2321	388	247	4	4	4	3	2	2973	1,2	0
68	269	2279	435	1	2	4	4	2	2279	435	269	4	4	2	2	1	2996	1,3	0
68	278	2282	476	1	4	4	3	2	2282	476	278	4	4	3	2	1	3050	1,2	0
68	245	2279	468	1	3	4	4	2	2279	468	245	4	4	3	2	1	3006	1,2	0
68	229	2307	423	2	5	7	5	4	2307	423	229	7	5	5	4	2	2982	1,2	0
68	265	2313	472	1	3	3	3	2	2313	472	265	3	3	3	2	1	3062	1,4	0
68	229	2292	437	2	4	5	4	2	2292	437	229	5	4	4	2	2	2975	1,3	0
68	207	2294	469	1	5	4	4	3	2294	469	207	5	4	4	3	1	2987	1,3	0
68	204	2268	490	2	3	3	3	2	2268	490	204	3	3	3	2	2	2975	1,2	0
68	192	2268	490	0	3	3	3	2	2268	490	192	3	3	3	2	0	2961	1,1	0
68	62	2197	207	0	1	2	2	2	2197	207	62	2	2	2	1	0	2473	1	0
68	64	3913	0	2	4	4	2	5	3913	64	5	4	4	2	2	0	3994	1,2	0
68	72	4069	23	0	3	5	4	3	4069	72	23	5	4	3	3	0	4179	1,2	0
68	23	2108	8	1	3	3	3	2	2108	23	8	3	3	3	2	1	2151	1,2	0
68	1	3761	0	2	3	8	5	5	3761	8	5	5	3	2	1	0	3785	1	0
68	0	3812	0	2	5	4	3	4	3812	5	4	4	3	2	0	0	3830	1,4	0
68	17	4025	0	1	4	6	4	5	4025	17	6	5	4	4	1	0	4062	1	0
68	0	2019	0	1	2	3	3	2	2019	3	3	2	2	1	0	0	2030	1,3	0
68	0	3908	1	3	4	9	6	4	3908	9	6	4	4	3	1	0	3935	1	0
68	0	3961	0	3	5	5	4	5	3961	5	5	5	4	3	0	0	3983	1,1	0
68	0	2024	0	1	3	3	3	2	2024	3	3	3	2	1	0	0	2036	1,1	0
68	0	2121	56	1	2	5	3	2	2121	56	5	3	2	2	1	0	2190	1,8	0
68	0	2055	45	0	2	2	2	1	2055	45	2	2	2	1	0	0	2107	1,7	0
68	6	2075	609	0	1	4	2	3	2075	609	6	4	3	2	1	0	2700	2,1	0
68	0	2119	645	0	3	3	4	2	2119	645	4	3	3	2	0	0	2776	2,4	0
68	14	2074	641	0	3	4	3	3	2074	641	14	4	3	3	3	0	2742	3,8	0
68	16	2115	566	1	3	4	3	3	2115	566	16	4	3	3	3	1	2711	66,7	0
58	1	1	2	256	2714	949	3	1	2714	949	256	3	2	1	1	1	3927	174,2	1
68	13	2139	563	1	2	4	3	2	2139	563	13	4	3	2	2	1	2727	26,5	0
68	11	2151	540	3	3	5	4	2	2151	540	11	5	4	3	3	2	2719	85	0
67	13	2067	601	1	4	5	3	3	2067	601	13	5	4	3	3	1	2697	14,4	0
58	3	1	4	3	4	3	24	1795	1795	24	4	4	3	3	3	1	1837	320,5	1
67	4	2	3	3	639	2325	40	0	2325	639	40	4	3	3	2	0	3016	6,7	0
67	13	2100	542	0	2	4	3	3	2100	542	13	4	3	3	2	0	2667	50,8	0
67	19	2152	548	1	2	4	3	2	2152	548	19	4	3	2	2	1	2731	44,9	0
67	17	2171	478	0	3	4	3	2	2171	478	17	4	3	3	2	0	2678	16,5	0
67	8	2037	338	0	1	1	1	2	2037	338	8	2	1	1	1	0	2388	53,7	0
67	13	2107	612	1	2	4	3	2	2107	612	13	4	3	2	2	1	2744	24,5	0
67	9	1990	603	2	2	3	2	2	1990	603	9	3	2	2	2	2	2613	10,8	0
67	6	1994	602	0	2	3	2	1	1994	602	6	3	2	2	1	0	2610	4,8	0
67	4	1975	598	0	2	4	3	2	1975	598	4	4	3	2	2	0	2588	2,5	0
67	15	2157	600	0	3	3	3	3	2157	600	15	3	3	3	3	0	2784	7,8	0
67	2	1925	704	0	2	4	2	2	1925	704	4	2	2	2	2	0	2641	4,8	0
67	4	1991	694	0	3	4	4	3	1991	694	4	4	4	3	3	0	2703	1,3	0
67	3	1991	657	1	2	3	3	2	1991	657	3	3	3	2	2	1	2662	1,9	0
67	2	1986	710	0	2	4	4	3	1986	710	4	4	3	2	2	0	2711	1,6	0
67	7	1945	699	0	2	2	2	2	1945	699	7	2	2	2	2	0	2659	1,6	0
67	10	2071	541	1	1	2	2	2	2071	541	10	2	2	2	1	1	2630	1,7	0
67	2	1984	620	2	5	5	4	3	1984	620	5	5	4	3	2	2	2625	2	0
67	8	2023	738	0	2	3	2	1	2023	738	8	3	2	2	1	0	2777	2,3	0
67	14	2161	434	0	3	4	3	3	2161	434	14	4	3	3	3	0	2622	1,2	0
67	6	2095	173	0	0	2	3	2	2095	173	6	3	2	2	0	0	2281	13,6	0
67	0	1999	229	0	1	3	3	1	1999	229	3	3	1	1	0	0	2236	12,4	0
67	3	3865	476	1	3	9	5	3	3865	476	9	5	3	3	3	1	4365	1	0
67	0	3949	343	4	5	6	5	5	3949	343	6	5	5	5	4	0	4317	1,7	0
67	0	3921	153	0	1	3	4	2	3921	153	4	3	2	1	0	0	4084	24	0
67	0	3872	212	1	3	7	5	2	3872	212	7	5	3	2	1	0	4102	19,5	0
57	47	1775	3420	3441	1505	49	12	6	3441	3420	1775	1505	49	47	12	6	10255	63	0
67	0	3751	237	0	4	7	5	5	3751	237	7	5	5	4	0	0	4009	108,8	0
56	3	3	1	1	193	3121	2222	25	3121	2222	193	25	3	3	1	1	5569	39,1	0
56	3	3	4	6	0	10	818	0	818	10	6	4	3	3	0	0	844	3,3	0
56	0	0	0	0	285	2280	2741	256	2741	2280	285	256	0	0	0	0	5562	11,9	0
67	0	3	4	134	2453	2779	760	0	2779	2453	760	134	4	3	0	0	6133	422,1	0
56	4	3	5	4	5	2459	190	3	2459	190	5	5	4	4	3	3	2673	32,2	0
56	3	3	2	2	0	1472	2818	77	2818	1472	77	3	3	2	2	0	4377	128,4	0
56	6	4	2	1	1256	1	1	2	1256	6	4	2	2	1	1	1	1273	24,2	0
55	3	4	4	4	1	96	2589	128	2589	128	96	4	4	4	3	1	2829	97,4	0
60	3	2	7	2	188	3183	141	3	3183	188	141	7	3	3	2	2	3529	19,2	1
60	0	0	5	978	1392	8	0	0	1392	978	8	5	0	0	0	0	2383	34,8	1
60	3	0	0	2079	8	5	7	4	2079	8	7	5	4	3	0	0	2106	84,1	1
55	2	2	1	2	1	0	1816	191	1816	191	2	2	2	1	1	0	2015	125	0
61	0	0	1817	116	0	0	2	1	1817	116	2	1	0	0	0	0	1936	41,9	1
62	0	0	0	0	1981	0	0	0	1981	0	0	0	0	0	0	0	1981	18,4	1
61	2510	852	2014	1669	1179	634	438	185	2510	2014	1669	1179	852	634	438	185	9481	13,5	0
61	0	0	0	627	0	0	0	0	627	0	0	0	0	0	0	0	627	1,3	0
61	0	0	0	5	21	23	1241	532	1241	532	23	21	5	0	0	0	1822	6,8	1
55	4	3	7	9	14	71	1782	1461	1782	1461	71	14	9	7	4	3	3351	104,3	0
61	0	0	0	0	0	1135	591	0	1135	591	0	0	0	0	0	0	1726	4,3	1
61	0	0	0	0	0	937	2086	0	2086	937	0	0	0	0	0	0	3023	6,6	1
66	0	0	0	2717	636	0	0	0	2717	636	0	0	0	0	0	0	3353	32,3	1
61	24	134	261	497	2841	253	92	21	2841	497	261	253	134	92	24	21	4123	1,9	0
61	0	0	0	0	0	1151	1171	0	1171	1151	0	0	0	0	0	0	2322	6,4	1
61	0	0	0	2498	0	0	0	0	2498	0	0	0	0	0	0	0	2498	18,2	
60	5	2	0	0	0	2947	0	1	2947	5	2	1	0	0	0	0	2955	8,3	1
66	0	1	1839	3248	3167	127	0	0	3248	3167	1839	127	1	0	0	0	8382	12,9	1
60	2	0	0	0	1994	334	2	1	1994	334	2	2	1	0	0	0	2333	12	1
66	1	1	0	1	2	1560	2311	48	2311	1560	48	2	1	1	1	0	3924	22,9	1
60	5	0	0	0	1581	2241	0	0	2241	1581	5	0	0	0	0	0	3827	6,9	1
60	0	0	0	0	1911	1302	39	0	1911	1302	39	0	0	0	0	0	3252	16,2	1
66	0	0	0	2843	132	0	0	0	2843	132	0	0	0	0	0	0	2975	36,7	1
59	0	1949	11	0	0	2	6	2	1949	11	6	2	2	0	0	0	1970	51	1
55	1	0	0	727	1628	1533	1421	25	1628	1533	1421	727	25	1	0	0	5335	8,1	0
55	524	1508	1635	1120	173	37	9	5	1635	1508	1120	524	173	37	9	5	5011	9,5	0
65	0	0	0	0	127	2351	0	0	2351	127	0	0	0	0	0	0	2478	38,3	1
55	0	0	0	763	1641	80	3	0	1641	763	80	3	0	0	0	0	2487	109,9	1
59	2	0	0	0	235	2675	0	0	2675	235	2	0	0	0	0	0	2912	21	1
65	0	232	3016	178	0	0	0	1	3016	232	178	1	0	0	0	0	3427	32,2	1
59	0	0	0	0	320	2993	0	0	2993	320	0	0	0	0	0	0	3313	32,3	1
66	2	2	1	0	2310	11	0	0	2310	11	2	2	1	0	0	0	2326	30,2	1
59	0	0	0	206	3837	2502	0	0	3837	2502	206	0	0	0	0	0	6545	18,4	1
59	4	1251	1377	1	0	0	0	1	1377	1251	4	1	1	0	0	0	2634	36,3	1
65	0	0	311	2997	2706	398	0	0	2997	2706	398	311	0	0	0	0	6412	38,6	1
55	4	0	910	9	0	0	6	3	910	9	6	4	3	0	0	0	932	14,3	0
58	0	0	0	2297	0	0	0	0	2297	0	0	0	0	0	0	0	2297	24,8	1
55	0	0	0	3	670	2828	1839	66	2828	1839	670	66	3	0	0	0	5406	11	1
65	4	4	2	0	0	2184	509	0	2184	509	4	4	2	0	0	0	2703	10,8	1
55	1	0	0	0	0	215	2273	15	2273	215	15	1	0	0	0	0	2504	8,2	0
55	2	0	0	2179	1791	1	10	0	2179	1791	10	2	1	0	0	0	3983	55,4	0
65	0	1	4	150	3152	1861	0	0	3152	1861	150	4	1	0	0	0	5168	83,7	1
58	0	0	0	76	2354	13	0	0	2354	76	13	0	0	0	0	0	2443	35,6	1
58	0	9	2424	16	0	0	0	0	2424	16	9	0	0	0	0	0	2449	8,1	1
58	0	0	0	421	1177	0	0	0	1177	421	0	0	0	0	0	0	1598	13,7	1
55	2	5	0	0	0	1545	259	5	1545	259	5	5	2	0	0	0	1816	21,6	0
58	0	0	23	1484	0	0	0	0	1484	23	0	0	0	0	0	0	1507	7,7	1
58	0	0	0	1874	688	0	0	2	1874	688	2	0	0	0	0	0	2564	17,8	1
55	4	10	29	3228	2645	216	6	3	3228	2645	216	29	10	6	4	3	6141	8,8	0
65	0	0	1228	2719	360	0	0	0	2719	1228	360	0	0	0	0	0	4307	36,6	1
55	5	5	1	0	1399	1048	0	2	1399	1048	5	5	2	1	0	0	2460	13,1	0
58	0	7	1988	0	0	0	0	1	1988	7	1	0	0	0	0	0	1996	15,2	1
55	0	167	1881	13	15	19	13	6	1881	167	19	15	13	13	6	0	2114	45,1	0
58	0	0	19	4021	107	0	0	2	4021	107	19	2	0	0	0	0	4149	8,1	1
58	0	0	1869	304	0	0	2	3	1869	304	3	2	0	0	0	0	2178	3,4	1
58	0	0	0	1259	2464	105	0	0	2464	1259	105	0	0	0	0	0	3828	34,3	1
65	0	0	2	2	2711	2465	9	2	2711	2465	9	2	2	2	0	0	5191	25,6	1
55	0	0	3940	3589	251	0	0	0	3940	3589	251	0	0	0	0	0	7780	91,3	0
65	4	3	1	0	0	116	3731	0	3731	116	4	3	1	0	0	0	3855	122,6	1
58	0	0	1256	2997	458	0	0	0	2997	1256	458	0	0	0	0	0	4711	2,5	1
58	0	0	0	0	3116	0	4	8	3116	8	4	0	0	0	0	0	3128	1,8	1
58	5	4	0	0	0	1295	1583	0	1583	1295	5	4	0	0	0	0	2887	35,1	1
58	4	0	0	3406	0	15	3	3	3406	15	4	3	3	0	0	0	3431	51,8	1
55	3	5	0	836	2980	288	39	10	2980	836	288	39	10	5	3	0	4161	631	0
58	0	0	1532	1846	0	0	0	0	1846	1532	0	0	0	0	0	0	3378	64,2	1
65	0	0	1024	2449	85	0	0	1	2449	1024	85	1	0	0	0	0	3559	45,2	1
57	1	3	1	0	0	251	1993	0	1993	251	3	1	1	0	0	0	2249	30,9	0
65	55	2096	737	2	3	4	3	2	2096	737	55	4	3	3	2	2	2902	17,5	0
65	22	2042	652	0	2	3	3	2	2042	652	22	3	3	2	2	0	2726	2,7	0
57	2	2	4	2	0	333	1971	0	1971	333	4	2	2	2	0	0	2314	3,6	0
65	31	2172	767	0	2	2	2	2	2172	767	31	2	2	2	2	0	2978	9,3	0
57	2	3	3	2	0	390	2074	0	2074	390	3	3	2	2	0	0	2474	1,6	0
57	1	2	2	2	0	350	2085	0	2085	350	2	2	2	1	0	0	2442	1,5	0
57	3	3	3	1	0	317	1769	0	1769	317	3	3	3	1	0	0	2096	1,7	0
57	1	2	2	2	0	1083	1881	5	1881	1083	5	2	2	2	1	0	2976	1,2	0
57	2	3	3	1	0	540	1749	0	1749	540	3	3	2	1	0	0	2298	3,4	0
65	0	3259	1746	0	1	5	5	3	3259	1746	5	5	3	1	0	0	5019	1,1	0
65	8	10	10	7	1610	4239	1	3	4239	1610	10	10	8	7	3	1	5888	14,8	0
57	2	2	4	2	0	626	1771	1	1771	626	4	2	2	2	1	0	2408	2,5	0
57	2	3	2	3	0	380	2042	0	2042	380	3	3	2	2	0	0	2432	2,4	0
57	1	1	3	2	0	334	1874	0	1874	334	3	2	1	1	0	0	2215	1,4	0
57	2	2	2	2	0	333	1988	0	1988	333	2	2	2	2	0	0	2329	2,9	0
57	2	3	4	2	0	309	2101	0	2101	309	4	3	2	2	0	0	2421	11,5	0
65	0	3280	2559	0	4	6	5	3	3280	2559	6	5	4	3	0	0	5857	8,9	0
57	2	2	2	1	0	357	1988	0	1988	357	2	2	2	1	0	0	2352	2,1	0
65	0	1893	1161	0	3	4	3	2	1893	1161	4	3	3	2	0	0	3066	13,1	0
57	2	2	2	2	0	313	1826	0	1826	313	2	2	2	2	0	0	2147	6,4	0
57	1	2	1	0	0	349	1864	0	1864	349	2	1	1	0	0	0	2217	10	0
65	35	2178	790	1	4	4	4	2	2178	790	35	4	4	4	2	1	3018	6	0
57	2	4	4	2	1	688	1817	2	1817	688	4	4	2	2	2	1	2520	2,7	0
65	2	5	4	4	1	6	1874	65	1874	65	6	5	4	4	2	1	1961	3,4	0
57	1	2	2	1	0	358	1994	0	1994	358	2	2	1	1	0	0	2358	2,9	0
65	41	1925	638	0	3	4	3	2	1925	638	41	4	3	3	2	0	2616	1,7	0
57	2	2	1	1	0	357	1973	0	1973	357	2	2	1	1	0	0	2336	3,1	0
65	0	1946	1217	1	3	3	3	3	1946	1217	3	3	3	3	1	0	3176	3,8	0
57	2	2	3	1	0	347	1864	0	1864	347	3	2	2	1	0	0	2219	2,6	0
65	5	2129	990	0	4	6	3	1	2129	990	6	5	4	3	1	0	3138	1,2	0
57	3	2	3	2	0	617	1826	3	1826	617	3	3	3	2	2	0	2456	1,6	0
65	11	1918	1099	2	5	5	4	3	1918	1099	11	5	5	4	3	2	3047	1,3	0
65	0	3117	2445	0	1	4	3	3	3117	2445	4	3	3	1	0	0	5573	1,6	0
57	1	3	2	2	1	459	2290	3	2290	459	3	3	2	2	1	1	2761	1,4	0
65	50	2039	668	0	2	4	3	2	2039	668	50	4	3	2	2	0	2768	1	0
